pesquisador;data/ano;pais;genero;idade;estilo
Adriana Aparecida de Lima Terçariol ;06/05/2017;Brasil;feminino;de 30 a 40 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;06/05/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;06/05/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso C - Estruturação e Planejamento no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;06/05/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;06/05/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;07/05/2017;Brasil;masculino;de 20 a 30 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;07/05/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;07/05/2017;Brasil;masculino;de 17 a 20 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;07/05/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;07/05/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;11/05/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;13/05/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;20/05/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;20/05/2017;Brasil;masculino;de 17 a 20 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;20/05/2017;Brasil;feminino;de 30 a 40 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;21/05/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;21/05/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;24/05/2017;Brasil;feminino;de 30 a 40 anos;Estilo de Uso D - Ação Concreta e Produção no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;24/05/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;25/05/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;09/06/2017;Brasil;masculino;de 17 a 20 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;21/06/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Indefinido 1;16/11/2010;Brasil;;de 30 a 40 anos;
Indefinido 1;16/11/2010;Brasil;;;
Indefinido 1;16/11/2010;Brasil;;;
Indefinido 1;16/11/2010;Brasil;;;
Indefinido 1;16/11/2010;Brasil;;de 30 a 40 anos;
Indefinido 1;16/11/2010;Brasil;;de 30 a 40 anos;
Indefinido 1;16/11/2010;Brasil;;de 20 a 30 anos;
Indefinido 1;16/11/2010;Brasil;;de 40 a 50 anos;
Indefinido 1;16/11/2010;Brasil;;de 20 a 30 anos;
Indefinido 1;16/11/2010;Brasil;;de 30 a 40 anos;
Indefinido 1;16/11/2010;Brasil;;de 20 a 30 anos;
Indefinido 1;16/11/2010;Brasil;;de 50 a 60 anos;
Indefinido 1;16/11/2010;Brasil;;de 30 a 40 anos;
Indefinido 1;16/11/2010;Brasil;;de 40 a 50 anos;
Indefinido 1;16/11/2010;Brasil;;de 30 a 40 anos;
Indefinido 1;16/11/2010;Brasil;;de 20 a 30 anos;
Indefinido 1;16/11/2010;Brasil;;de 20 a 30 anos;
Indefinido 1;16/11/2010;Brasil;;de 40 a 50 anos;
Indefinido 1;16/11/2010;Brasil;;de 30 a 40 anos;
Indefinido 1;16/11/2010;Brasil;;de 30 a 40 anos;
Indefinido 1;16/11/2010;Brasil;;de 50 a 60 anos;
Indefinido 1;17/11/2010;Brasil;;de 30 a 40 anos;
Indefinido 1;17/11/2010;Brasil;;de 30 a 40 anos;
Indefinido 1;17/11/2010;Brasil;;;
Indefinido 1;17/11/2010;Brasil;;de 20 a 30 anos;
Indefinido 1;17/11/2010;Brasil;;de 50 a 60 anos;
Indefinido 1;17/11/2010;Brasil;;de 40 a 50 anos;
Indefinido 1;17/11/2010;Brasil;;de 40 a 50 anos;
Indefinido 1;17/11/2010;Brasil;;de 50 a 60 anos;
Indefinido 1;17/11/2010;Brasil;;de 30 a 40 anos;
Indefinido 1;17/11/2010;Brasil;;de 50 a 60 anos;
Indefinido 1;17/11/2010;Brasil;;de 40 a 50 anos;
Indefinido 1;17/11/2010;Brasil;;de 40 a 50 anos;
Indefinido 1;18/11/2010;Brasil;;de 20 a 30 anos;
Indefinido 1;18/11/2010;Brasil;;de 30 a 40 anos;
Indefinido 1;18/11/2010;Brasil;;de 30 a 40 anos;
Indefinido 1;18/11/2010;Brasil;;de 40 a 50 anos;
Indefinido 1;19/11/2010;Brasil;;de 30 a 40 anos;
Indefinido 1;19/11/2010;Brasil;;de 40 a 50 anos;
Indefinido 1;19/11/2010;Brasil;;de 40 a 50 anos;
Indefinido 1;19/11/2010;Brasil;;de 30 a 40 anos;
Indefinido 1;19/11/2010;Brasil;;de 20 a 30 anos;
Indefinido 1;19/11/2010;Brasil;;de 40 a 50 anos;
Indefinido 1;19/11/2010;Brasil;;de 30 a 40 anos;
Indefinido 1;19/11/2010;Brasil;;de 30 a 40 anos;
Indefinido 1;20/11/2010;Brasil;;acima de 70 anos;
Indefinido 1;20/11/2010;Brasil;;de 30 a 40 anos;
Indefinido 1;21/11/2010;Brasil;;de 50 a 60 anos;
Indefinido 1;21/11/2010;Brasil;;de 20 a 30 anos;
Indefinido 1;23/11/2010;Brasil;;de 20 a 30 anos;
Indefinido 1;23/11/2010;Brasil;;de 50 a 60 anos;
Indefinido 1;23/11/2010;Brasil;;de 30 a 40 anos;
Indefinido 1;23/11/2010;Brasil;;de 40 a 50 anos;
Indefinido 1;23/11/2010;Brasil;;de 20 a 30 anos;
Indefinido 1;23/11/2010;Brasil;;de 40 a 50 anos;
Indefinido 1;23/11/2010;Brasil;;de 40 a 50 anos;
Indefinido 1;24/11/2010;Brasil;;de 40 a 50 anos;
Indefinido 1;24/11/2010;Brasil;;de 50 a 60 anos;
Indefinido 1;24/11/2010;Brasil;;de 40 a 50 anos;
Indefinido 1;25/11/2010;Brasil;;de 30 a 40 anos;
Indefinido 1;25/11/2010;Brasil;;;
Indefinido 1;25/11/2010;Brasil;;de 30 a 40 anos;
Indefinido 1;25/11/2010;Brasil;;de 30 a 40 anos;
Indefinido 1;25/11/2010;Brasil;;de 30 a 40 anos;
Indefinido 1;25/11/2010;Brasil;;de 40 a 50 anos;
Indefinido 1;25/11/2010;Brasil;;de 40 a 50 anos;
Indefinido 1;27/11/2010;Brasil;;de 50 a 60 anos;
Indefinido 1;28/11/2010;Brasil;;de 40 a 50 anos;
Indefinido 1;29/11/2010;Brasil;;de 40 a 50 anos;
Indefinido 1;29/11/2010;Brasil;;de 30 a 40 anos;
Indefinido 1;29/11/2010;Brasil;;de 30 a 40 anos;
Indefinido 1;30/11/2010;Brasil;;de 50 a 60 anos;
Indefinido 1;30/11/2010;Brasil;;de 40 a 50 anos;
Indefinido 1;30/11/2010;Brasil;;de 30 a 40 anos;
Indefinido 1;30/11/2010;Brasil;;de 20 a 30 anos;
Indefinido 1;01/12/2010;Brasil;;de 30 a 40 anos;
Indefinido 1;01/12/2010;Brasil;;de 40 a 50 anos;
Indefinido 1;01/12/2010;Brasil;;de 30 a 40 anos;
Indefinido 1;01/12/2010;Brasil;;de 20 a 30 anos;
Indefinido 1;01/12/2010;Brasil;;;
Indefinido 1;01/12/2010;Brasil;;de 30 a 40 anos;
Indefinido 1;02/12/2010;Brasil;;de 50 a 60 anos;
Indefinido 1;06/12/2010;Brasil;;de 20 a 30 anos;
Indefinido 1;06/12/2010;Brasil;;de 30 a 40 anos;
Indefinido 1;06/12/2010;Brasil;;de 30 a 40 anos;
Indefinido 1;13/12/2010;Brasil;;de 30 a 40 anos;
Indefinido 1;15/12/2010;Brasil;;;
Indefinido 1;05/01/2011;Brasil;;de 30 a 40 anos;
Indefinido 1;29/01/2011;Brasil;;de 30 a 40 anos;
Indefinido 1;07/03/2011;Brasil;;de 20 a 30 anos;
Indefinido 1;26/03/2011;Brasil;;de 20 a 30 anos;
Indefinido 1;29/03/2011;Brasil;;de 30 a 40 anos;
Indefinido 1;31/03/2011;Brasil;;de 40 a 50 anos;
Indefinido 1;13/04/2011;Brasil;;de 20 a 30 anos;
Indefinido 1;13/04/2011;Brasil;;de 20 a 30 anos;
Indefinido 1;22/04/2011;Brasil;;de 60 a 70 anos;
Indefinido 1;31/05/2011;Brasil;;de 40 a 50 anos;
Indefinido 1;10/06/2011;Brasil;;de 30 a 40 anos;
Indefinido 1;13/06/2011;Brasil;;de 40 a 50 anos;
Indefinido 1;16/06/2011;Brasil;;de 30 a 40 anos;
Indefinido 1;18/06/2011;Brasil;;de 20 a 30 anos;
Indefinido 1;24/06/2011;Brasil;;de 40 a 50 anos;
Indefinido 1;26/06/2011;Brasil;;de 20 a 30 anos;
Indefinido 1;30/06/2011;Brasil;;de 50 a 60 anos;
Indefinido 1;11/07/2011;Brasil;;de 30 a 40 anos;
Indefinido 1;04/09/2011;Brasil;;de 40 a 50 anos;
Indefinido 1;16/09/2011;Brasil;;de 50 a 60 anos;
Indefinido 1;25/09/2011;Brasil;;de 40 a 50 anos;
Indefinido 1;10/10/2011;Brasil;;de 20 a 30 anos;
Indefinido 1;15/10/2011;Brasil;;de 17 a 20 anos;
Indefinido 1;05/11/2011;Brasil;;de 40 a 50 anos;
Indefinido 1;07/11/2011;Brasil;;;
Indefinido 1;08/11/2011;Brasil;;de 30 a 40 anos;
Indefinido 1;08/11/2011;Brasil;;de 30 a 40 anos;
Indefinido 1;11/11/2011;Brasil;;de 40 a 50 anos;
Indefinido 1;30/11/2011;Brasil;;de 40 a 50 anos;
Indefinido 1;05/12/2011;Brasil;;de 40 a 50 anos;
Indefinido 1;06/12/2011;Brasil;;de 40 a 50 anos;
Indefinido 1;06/12/2011;Brasil;;de 40 a 50 anos;
Indefinido 1;10/12/2011;Brasil;;de 40 a 50 anos;
Indefinido 1;22/12/2011;Brasil;;de 20 a 30 anos;
Indefinido 1;11/01/2012;Brasil;;de 30 a 40 anos;
Indefinido 1;14/01/2012;Brasil;;;
Indefinido 1;16/03/2012;Brasil;;de 30 a 40 anos;
Indefinido 1;23/03/2012;Brasil;;de 30 a 40 anos;
Indefinido 1;06/04/2012;Brasil;;de 40 a 50 anos;
Indefinido 1;09/04/2012;Brasil;;de 40 a 50 anos;
Indefinido 1;15/04/2012;Brasil;;de 50 a 60 anos;
Indefinido 1;16/04/2012;Brasil;;de 40 a 50 anos;
Indefinido 1;25/05/2012;Brasil;;de 40 a 50 anos;
Indefinido 1;18/08/2012;Brasil;;de 50 a 60 anos;
Indefinido 1;16/11/2012;Brasil;;de 50 a 60 anos;
Indefinido 1;13/01/2013;Brasil;;de 50 a 60 anos;
Indefinido 1;29/01/2013;Brasil;;de 30 a 40 anos;
Indefinido 1;29/01/2013;Brasil;;de 30 a 40 anos;
Indefinido 1;14/03/2013;Brasil;;de 30 a 40 anos;
Indefinido 1;14/03/2013;Brasil;;de 30 a 40 anos;
Indefinido 1;14/03/2013;Brasil;;de 50 a 60 anos;
Indefinido 1;15/03/2013;Brasil;;de 50 a 60 anos;
Indefinido 1;15/03/2013;Brasil;;de 50 a 60 anos;
Indefinido 1;16/03/2013;Brasil;;de 30 a 40 anos;
Indefinido 1;18/03/2013;Brasil;;de 30 a 40 anos;
Indefinido 1;18/03/2013;Brasil;;de 30 a 40 anos;
Indefinido 1;23/03/2013;Brasil;;de 60 a 70 anos;
Indefinido 1;25/03/2013;Brasil;;de 30 a 40 anos;
Indefinido 1;27/03/2013;Brasil;;de 30 a 40 anos;
Indefinido 1;11/04/2013;Brasil;;de 50 a 60 anos;
Indefinido 1;11/04/2013;Brasil;;de 30 a 40 anos;
Indefinido 1;16/04/2013;Brasil;;de 50 a 60 anos;
Indefinido 1;05/05/2013;Brasil;;de 40 a 50 anos;
Indefinido 1;10/05/2013;Brasil;;;
Indefinido 1;15/05/2013;Brasil;;de 30 a 40 anos;
Indefinido 1;20/05/2013;Brasil;;de 50 a 60 anos;
Indefinido 1;22/05/2013;Brasil;;de 30 a 40 anos;
Indefinido 1;31/05/2013;Brasil;;;
Indefinido 1;31/05/2013;Brasil;;;
Indefinido 1;01/06/2013;Brasil;;de 60 a 70 anos;
Indefinido 1;04/06/2013;Brasil;;de 40 a 50 anos;
Indefinido 1;06/06/2013;Brasil;;de 20 a 30 anos;
Indefinido 1;06/06/2013;Brasil;;de 40 a 50 anos;
Indefinido 1;12/06/2013;Brasil;;de 30 a 40 anos;
Indefinido 1;13/06/2013;Brasil;;de 50 a 60 anos;
Indefinido 1;18/06/2013;Brasil;;de 30 a 40 anos;
Indefinido 1;18/06/2013;Brasil;;de 30 a 40 anos;
Indefinido 1;01/07/2013;Brasil;;de 40 a 50 anos;
Indefinido 1;06/08/2013;Brasil;;de 50 a 60 anos;
Indefinido 1;06/08/2013;Brasil;;de 30 a 40 anos;
Indefinido 1;10/08/2013;Brasil;;;
Indefinido 1;12/08/2013;Brasil;;de 20 a 30 anos;
Indefinido 1;12/08/2013;Brasil;;de 20 a 30 anos;
Indefinido 1;12/08/2013;Brasil;;de 30 a 40 anos;
Indefinido 1;12/08/2013;Brasil;;de 30 a 40 anos;
Indefinido 1;12/08/2013;Brasil;;de 50 a 60 anos;
Indefinido 1;12/08/2013;Brasil;;de 40 a 50 anos;
Indefinido 1;13/08/2013;Brasil;;de 40 a 50 anos;
Indefinido 1;13/08/2013;Brasil;;de 40 a 50 anos;
Indefinido 1;13/08/2013;Brasil;;de 20 a 30 anos;
Indefinido 1;14/08/2013;Brasil;;de 40 a 50 anos;
Indefinido 1;14/08/2013;Brasil;;de 30 a 40 anos;
Indefinido 1;15/08/2013;Brasil;;de 20 a 30 anos;
Indefinido 1;15/08/2013;Brasil;;de 30 a 40 anos;
Indefinido 1;16/08/2013;Brasil;;de 30 a 40 anos;
Indefinido 1;16/08/2013;Brasil;;de 40 a 50 anos;
Indefinido 1;17/08/2013;Brasil;;de 50 a 60 anos;
Indefinido 1;18/08/2013;Brasil;;de 30 a 40 anos;
Indefinido 1;18/08/2013;Brasil;;de 30 a 40 anos;
Indefinido 1;21/08/2013;Brasil;;de 40 a 50 anos;
Indefinido 1;21/08/2013;Brasil;;de 40 a 50 anos;
Indefinido 1;26/08/2013;Brasil;;de 40 a 50 anos;
Indefinido 1;26/08/2013;Brasil;;;
Indefinido 1;06/09/2013;Brasil;;de 50 a 60 anos;
Indefinido 1;09/09/2013;Brasil;;de 40 a 50 anos;
Indefinido 1;14/09/2013;Brasil;;de 40 a 50 anos;
Indefinido 1;18/09/2013;Brasil;;de 40 a 50 anos;
Indefinido 1;19/09/2013;Brasil;;;
Indefinido 1;20/09/2013;Brasil;;de 30 a 40 anos;
Indefinido 1;21/09/2013;Brasil;;de 30 a 40 anos;
Indefinido 1;25/09/2013;Brasil;;de 20 a 30 anos;
Indefinido 1;13/10/2013;Brasil;;de 30 a 40 anos;
Indefinido 1;22/10/2013;Brasil;;de 50 a 60 anos;
Indefinido 1;26/10/2013;Brasil;;de 20 a 30 anos;
Indefinido 1;06/11/2013;Brasil;;de 30 a 40 anos;
Indefinido 1;06/11/2013;Brasil;;de 40 a 50 anos;
Indefinido 1;07/11/2013;Brasil;;de 30 a 40 anos;
Indefinido 1;07/11/2013;Brasil;;de 30 a 40 anos;
Indefinido 1;13/11/2013;Brasil;;de 40 a 50 anos;
Indefinido 1;18/11/2013;Brasil;;;
Indefinido 1;26/11/2013;Brasil;;de 40 a 50 anos;
Indefinido 1;29/11/2013;Brasil;;de 40 a 50 anos;
Indefinido 1;29/11/2013;Brasil;;de 40 a 50 anos;
Indefinido 1;29/11/2013;Brasil;;de 40 a 50 anos;
Indefinido 1;29/11/2013;Brasil;;de 30 a 40 anos;
Indefinido 1;30/11/2013;Brasil;;de 40 a 50 anos;
Indefinido 1;30/11/2013;Brasil;;de 30 a 40 anos;
Indefinido 1;01/12/2013;Brasil;;de 40 a 50 anos;
Indefinido 1;02/12/2013;Brasil;;de 60 a 70 anos;
Indefinido 1;03/12/2013;Brasil;;de 40 a 50 anos;
Indefinido 1;04/01/2014;Brasil;;de 20 a 30 anos;
Indefinido 1;13/01/2014;Brasil;;;
Indefinido 1;15/01/2014;Brasil;;de 40 a 50 anos;
Indefinido 1;17/01/2014;Brasil;;de 40 a 50 anos;
Indefinido 1;15/02/2014;Brasil;;de 60 a 70 anos;
Indefinido 1;01/03/2014;Brasil;;de 40 a 50 anos;
Indefinido 1;08/03/2014;Brasil;;de 20 a 30 anos;
Indefinido 1;10/03/2014;Brasil;;de 30 a 40 anos;
Indefinido 1;10/03/2014;Brasil;;de 40 a 50 anos;
Indefinido 1;16/03/2014;Brasil;;de 40 a 50 anos;
Indefinido 1;28/03/2014;Brasil;;de 30 a 40 anos;
Indefinido 1;04/04/2014;Brasil;;de 30 a 40 anos;
Indefinido 1;05/04/2014;Brasil;;de 30 a 40 anos;
Indefinido 1;06/04/2014;Brasil;;de 30 a 40 anos;
Indefinido 1;07/04/2014;Brasil;;de 40 a 50 anos;
Indefinido 1;07/04/2014;Brasil;;de 20 a 30 anos;
Indefinido 1;08/04/2014;Brasil;;de 40 a 50 anos;
Indefinido 1;09/04/2014;Brasil;;de 40 a 50 anos;
Indefinido 1;11/04/2014;Brasil;;de 30 a 40 anos;
Indefinido 1;12/04/2014;Brasil;;de 40 a 50 anos;
Indefinido 1;13/04/2014;Brasil;;de 50 a 60 anos;
Indefinido 1;14/04/2014;Brasil;;de 50 a 60 anos;
Indefinido 1;05/05/2014;Brasil;;de 30 a 40 anos;
Indefinido 1;11/05/2014;Brasil;;de 40 a 50 anos;
Indefinido 1;12/05/2014;Brasil;;de 40 a 50 anos;
Indefinido 1;13/05/2014;Brasil;;de 50 a 60 anos;
Indefinido 1;14/05/2014;Brasil;;de 50 a 60 anos;
Indefinido 1;15/05/2014;Brasil;;de 50 a 60 anos;
Indefinido 1;28/05/2014;Brasil;;de 30 a 40 anos;
Indefinido 1;28/05/2014;Brasil;;de 40 a 50 anos;
Indefinido 1;02/06/2014;Brasil;;de 50 a 60 anos;
Indefinido 1;05/06/2014;Brasil;;;
Indefinido 1;07/06/2014;Brasil;;de 30 a 40 anos;
Indefinido 1;12/06/2014;Brasil;;de 50 a 60 anos;
Indefinido 1;12/06/2014;Brasil;;de 40 a 50 anos;
Indefinido 1;12/06/2014;Brasil;;de 40 a 50 anos;
Indefinido 1;24/06/2014;Brasil;;de 30 a 40 anos;
Indefinido 1;28/06/2014;Brasil;;de 20 a 30 anos;
Indefinido 1;03/07/2014;Brasil;;de 20 a 30 anos;
Indefinido 1;03/07/2014;Brasil;;de 20 a 30 anos;
Indefinido 1;03/07/2014;Brasil;;de 20 a 30 anos;
Indefinido 1;05/07/2014;Brasil;;;
Indefinido 1;07/07/2014;Brasil;;de 40 a 50 anos;
Indefinido 1;07/07/2014;Brasil;;de 30 a 40 anos;
Indefinido 1;09/07/2014;Brasil;;de 40 a 50 anos;
Indefinido 1;10/07/2014;Brasil;;de 40 a 50 anos;
Indefinido 1;14/07/2014;Brasil;;de 40 a 50 anos;
Indefinido 1;16/08/2014;Brasil;;de 40 a 50 anos;
Indefinido 1;18/08/2014;Brasil;;;
Indefinido 1;18/08/2014;Brasil;;de 50 a 60 anos;
Indefinido 1;31/08/2014;Brasil;;de 40 a 50 anos;
Indefinido 1;03/09/2014;Brasil;;de 40 a 50 anos;
Indefinido 1;09/09/2014;Brasil;;de 30 a 40 anos;
Indefinido 1;10/09/2014;Brasil;;de 50 a 60 anos;
Indefinido 1;22/09/2014;Brasil;;de 30 a 40 anos;
Indefinido 1;29/09/2014;Brasil;;de 40 a 50 anos;
Indefinido 1;14/10/2014;Brasil;;de 40 a 50 anos;
Indefinido 1;14/10/2014;Brasil;;de 30 a 40 anos;
Indefinido 1;15/10/2014;Brasil;;de 50 a 60 anos;
Indefinido 1;17/10/2014;Brasil;;de 40 a 50 anos;
Indefinido 1;23/10/2014;Brasil;;de 50 a 60 anos;
Indefinido 1;23/10/2014;Brasil;;de 50 a 60 anos;
Indefinido 1;27/10/2014;Brasil;;de 30 a 40 anos;
Indefinido 1;29/10/2014;Brasil;;de 40 a 50 anos;
Indefinido 1;03/11/2014;Brasil;;de 40 a 50 anos;
Indefinido 1;07/11/2014;Brasil;;de 40 a 50 anos;
Indefinido 1;10/11/2014;Brasil;;;
Indefinido 1;16/01/2015;Brasil;;de 60 a 70 anos;
Indefinido 1;04/02/2015;Brasil;;de 40 a 50 anos;
Indefinido 1;13/02/2015;Brasil;;de 40 a 50 anos;
Indefinido 1;16/02/2015;Brasil;;de 30 a 40 anos;
Indefinido 1;16/02/2015;Brasil;;de 40 a 50 anos;
Indefinido 1;09/03/2015;Brasil;;de 50 a 60 anos;
Indefinido 1;20/03/2015;Brasil;;de 40 a 50 anos;
Indefinido 1;20/03/2015;Brasil;;de 30 a 40 anos;
Indefinido 1;24/03/2015;Brasil;;de 50 a 60 anos;
Indefinido 1;26/03/2015;Brasil;;de 40 a 50 anos;
Indefinido 1;26/03/2015;Brasil;;de 40 a 50 anos;
Indefinido 1;28/03/2015;Brasil;;de 50 a 60 anos;
Indefinido 1;28/03/2015;Brasil;;de 40 a 50 anos;
Indefinido 1;28/03/2015;Brasil;;de 40 a 50 anos;
Indefinido 1;29/03/2015;Brasil;;de 40 a 50 anos;
Indefinido 1;29/03/2015;Brasil;;de 40 a 50 anos;
Indefinido 1;01/04/2015;Brasil;;de 40 a 50 anos;
Indefinido 1;20/04/2015;Brasil;;;
Indefinido 1;23/04/2015;Brasil;;de 40 a 50 anos;
Indefinido 1;28/04/2015;Brasil;;de 40 a 50 anos;
Indefinido 1;30/04/2015;Brasil;;de 50 a 60 anos;
Indefinido 1;13/05/2015;Brasil;;de 30 a 40 anos;
Indefinido 1;21/05/2015;Brasil;;de 40 a 50 anos;
Indefinido 1;21/05/2015;Brasil;;de 50 a 60 anos;
Indefinido 1;22/05/2015;Brasil;;de 50 a 60 anos;
Indefinido 1;25/05/2015;Brasil;;de 30 a 40 anos;
Indefinido 1;19/06/2015;Brasil;;de 50 a 60 anos;
Indefinido 1;22/06/2015;Brasil;;de 50 a 60 anos;
Indefinido 1;23/06/2015;Brasil;;de 30 a 40 anos;
Indefinido 1;24/06/2015;Brasil;;de 40 a 50 anos;
Indefinido 1;24/06/2015;Brasil;;de 50 a 60 anos;
Indefinido 1;27/06/2015;Brasil;;;
Indefinido 1;30/06/2015;Brasil;;;
Indefinido 1;04/07/2015;Brasil;;de 30 a 40 anos;
Indefinido 1;21/07/2015;Brasil;;de 40 a 50 anos;
Indefinido 1;23/07/2015;Brasil;;de 40 a 50 anos;
Indefinido 1;27/07/2015;Brasil;;de 40 a 50 anos;
Indefinido 1;27/07/2015;Brasil;;de 30 a 40 anos;
Indefinido 1;29/07/2015;Brasil;;de 40 a 50 anos;
Indefinido 1;29/07/2015;Brasil;;de 60 a 70 anos;
Indefinido 1;26/08/2015;Brasil;;de 20 a 30 anos;
Indefinido 1;26/08/2015;Brasil;;de 50 a 60 anos;
Indefinido 1;27/08/2015;Brasil;;de 50 a 60 anos;
Indefinido 1;28/08/2015;Brasil;;de 30 a 40 anos;
Indefinido 1;31/08/2015;Brasil;;de 40 a 50 anos;
Indefinido 1;06/09/2015;Brasil;;de 50 a 60 anos;
Indefinido 1;20/09/2015;Brasil;;de 40 a 50 anos;
Indefinido 1;22/09/2015;Brasil;;de 20 a 30 anos;
Indefinido 1;28/09/2015;Brasil;;de 40 a 50 anos;
Indefinido 1;28/09/2015;Brasil;;de 40 a 50 anos;
Indefinido 1;07/10/2015;Brasil;;de 20 a 30 anos;
Indefinido 1;21/10/2015;Brasil;;de 30 a 40 anos;
Indefinido 1;22/10/2015;Brasil;;de 30 a 40 anos;
Indefinido 1;24/10/2015;Brasil;;de 40 a 50 anos;
Indefinido 1;27/10/2015;Brasil;;de 30 a 40 anos;
Indefinido 1;03/11/2015;Brasil;;de 40 a 50 anos;
Indefinido 1;03/11/2015;Brasil;;de 40 a 50 anos;
Indefinido 1;05/11/2015;Brasil;;de 40 a 50 anos;
Indefinido 1;09/11/2015;Brasil;;de 50 a 60 anos;
Indefinido 1;17/11/2015;Brasil;;de 50 a 60 anos;
Indefinido 1;26/11/2015;Brasil;;de 50 a 60 anos;
Indefinido 1;03/01/2016;Brasil;;de 50 a 60 anos;
Indefinido 1;06/01/2016;Brasil;;de 20 a 30 anos;
Indefinido 1;19/01/2016;Brasil;;de 40 a 50 anos;
Indefinido 1;22/01/2016;Brasil;;de 50 a 60 anos;
Indefinido 1;22/01/2016;Brasil;;de 30 a 40 anos;
Indefinido 1;27/01/2016;Brasil;;de 30 a 40 anos;
Indefinido 1;23/02/2016;Brasil;;de 60 a 70 anos;
Indefinido 1;28/02/2016;Brasil;;de 50 a 60 anos;
Indefinido 1;29/02/2016;Brasil;;de 40 a 50 anos;
Indefinido 1;14/03/2016;Brasil;;de 30 a 40 anos;
Indefinido 1;22/03/2016;Brasil;;de 50 a 60 anos;
Indefinido 1;22/03/2016;Brasil;;de 50 a 60 anos;
Indefinido 1;24/03/2016;Brasil;;de 30 a 40 anos;
Indefinido 1;27/03/2016;Brasil;;de 40 a 50 anos;
Indefinido 1;27/03/2016;Brasil;;de 40 a 50 anos;
Indefinido 1;28/03/2016;Brasil;;de 40 a 50 anos;
Indefinido 1;30/03/2016;Brasil;;de 20 a 30 anos;
Indefinido 1;30/03/2016;Brasil;;de 30 a 40 anos;
Indefinido 1;31/03/2016;Brasil;;de 20 a 30 anos;
Indefinido 1;04/04/2016;Brasil;;de 40 a 50 anos;
Indefinido 1;04/04/2016;Brasil;;de 50 a 60 anos;
Indefinido 1;05/04/2016;Brasil;;de 20 a 30 anos;
Indefinido 1;07/04/2016;Brasil;;de 30 a 40 anos;
Indefinido 1;21/04/2016;Brasil;;de 40 a 50 anos;
Indefinido 1;25/04/2016;Brasil;;de 50 a 60 anos;
Indefinido 1;26/04/2016;Brasil;;de 50 a 60 anos;
Indefinido 1;01/05/2016;Brasil;;de 50 a 60 anos;
Indefinido 1;09/05/2016;Brasil;;de 30 a 40 anos;
Indefinido 1;09/05/2016;Brasil;;de 30 a 40 anos;
Indefinido 1;22/05/2016;Brasil;;de 30 a 40 anos;
Indefinido 1;11/06/2016;Brasil;;de 30 a 40 anos;
Indefinido 1;03/07/2016;Brasil;;de 30 a 40 anos;
Indefinido 1;03/07/2016;Brasil;;de 40 a 50 anos;
Indefinido 1;16/07/2016;Brasil;;de 40 a 50 anos;
Indefinido 1;28/07/2016;Brasil;;de 50 a 60 anos;
